ANMOIS;APT;APT_NOM;APT_ZON;APT_PEQ;APT_PAX_dep;APT_PAX_arr;APT_PAX_tr;APT_FRP_dep;APT_FRP_arr;APT_NMVT_mxt;APT_NMVT_cgo
202312;NLWW;WALLIS-HIHIFO;OM;4543;2239;2227;0;1,8;5,9;132;1
202312;NTAA;"TAHITI FAA'A";OM;161573;79654;69061;504;507,6;727,8;2370;83
202312;NTAM;RIMATARA;OM;1118;331;539;201;2;2,8;28;0
202312;NTAR;RURUTU;OM;3155;798;1488;743;4,5;8,1;72;0
202312;NTAT;TUBUAI MATAURA;OM;2772;925;1242;503;4,1;6;62;0
202312;NTAV;RAIVAVAE;OM;1033;275;519;201;1,2;2,6;24;0
202312;NTGC;TIKEHAU;OM;3100;989;1254;797;1,6;4,4;84;0
202312;NTGF;FAKARAVA;OM;3280;1274;1573;332;1,8;8,3;78;0
202312;NTGJ;TOTEGEGIE;OM;1101;431;537;30;7;3,3;20;0
202312;NTGM;MAKEMO;OM;1010;328;408;223;1,4;3,7;26;0
202312;NTGU;ARUTUA;OM;1360;421;529;343;1,7;5;33;1
202312;NTGV;MATAIVA;OM;1050;373;548;76;2,1;3,2;19;1
202312;NTMD;NUKU HIVA;OM;7504;3018;3885;424;6,8;10,9;232;6
202312;NTMN;HIVA OA-ATUONA;OM;3464;1120;1536;713;3,1;6,4;83;1
202312;NTTB;BORA BORA;OM;28669;12431;13504;2543;3,3;15,7;794;0
202312;NTTE;TETIAROA;OM;1057;498;559;0;0;0;95;66
202312;NTTG;RANGIROA;OM;10021;3710;4235;1855;6,3;15,8;284;2
202312;NTTH;HUAHINE;OM;12654;4471;5293;2780;3,1;7,9;330;0
202312;NTTM;MOOREA;OM;3256;1568;771;906;0,5;0,6;114;0
202312;NTTO;HAO;OM;1757;467;432;813;1,5;3,1;56;0
202312;NTTP;MAUPITI;OM;2782;1064;1592;15;3,2;7,8;116;0
202312;NTTR;RAIATEA;OM;25045;10357;11360;3086;6,4;17,8;672;0
202312;NWWE;ILE DES PINS;OM;10522;4944;5260;0;9,1;22,8;204;0
202312;NWWL;LIFOU;OM;15464;6696;8159;0;19,4;41,5;315;0
202312;NWWM;NOUMEA MAGENTA;OM;42709;21680;19393;0;110;53,6;863;2
202312;NWWR;MARE;OM;8164;3493;4309;0;13,7;22,5;174;0
202312;NWWV;OUVEA;OM;8499;3760;4404;0;10,8;22,7;169;1
202312;NWWW;NOUMEA LA TONTOUTA;OM;54809;28677;23112;0;47,6;254,3;377;3
202312;SOCA;CAYENNE-FELIX EBOUE;OM;46245;22699;21281;0;46,8;179,7;417;31
202312;SOOA;MARIPASOULA;OM;1702;722;863;7;0;11;171;19
202312;TFFF;MARTINIQUE-AIME CESAIRE;OM;191830;83692;93255;4126;312,4;763,3;1042;55
202312;TFFG;ST-MARTIN-GRAND-CASE;OM;14663;6806;7703;4;7,2;7,8;443;1
202312;TFFJ;ST-BARTHELEMY;OM;19926;9194;10475;0;2,7;23;3999;82
202312;TFFR;GUADELOUPE-MARYSE CONDE;OM;209082;92174;101658;2230;212,6;1089,5;1438;84
202312;ZZMT; AUTRES APT (MT);MT;5026;2258;2370;12;13,2;25,3;1581;16
202312;ZZOM; AUTRES APT (OM);OM;11206;3051;4443;3171;13,6;40,7;861;18
