ANMOIS;APT;APT_NOM;APT_ZON;APT_PEQ;APT_PAX_dep;APT_PAX_arr;APT_PAX_tr;APT_FRP_dep;APT_FRP_arr;APT_NMVT_mxt;APT_NMVT_cgo;REGION
202208;LFCK;CASTRES-MAZAMET;MT;1530;866;664;0;0;0;50;0;Occitanie
202208;LFCR;RODEZ-AVEYRON;MT;12891;6805;6086;0;0;0;172;0;Occitanie
202208;LFGJ;DOLE-TAVAUX;MT;9794;4691;5103;0;0;0;68;0;Bourgogne-Franche-Comté
202208;LFJL;METZ-NANCY-LORRAINE;MT;3225;1489;1736;0;0;0;34;0;Grand Est
202208;LFKB;BASTIA-PORETTA;MT;242263;128219;108921;184;122,9;371;2123;102;Corse
202208;LFKC;CALVI-STE-CATHERINE;MT;77437;41646;35415;368;0;0,8;940;0;Corse
202208;LFKF;FIGARI-SUD-CORSE;MT;189754;103795;85959;0;0;0;2512;0;Corse
202208;LFKJ;AJACCIO-NAPOLEON-BONAPARTE;MT;269563;142453;122151;127;99,7;383,5;2054;94;Corse
202208;LFLC;CLERMONT-FERRAND-AUVERGNE;MT;15536;6563;6625;11;233,7;0;259;5;Auvergne-Rhône-Alpes
202208;LFLL;LYON-ST-EXUPERY;MT;888899;393953;453368;1869;2182,9;1788,1;6274;276;Auvergne-Rhône-Alpes
202208;LFLW;AURILLAC;MT;1451;822;629;0;0;0;51;0;Auvergne-Rhône-Alpes
202208;LFMD;CANNES-MANDELIEU;MT;1761;1025;736;0;0;0;1353;0;Provence-Alpes-Côte d'Azur
202208;LFMK;CARCASSONNE-SALVAZA;MT;43795;22264;21531;0;0;0;290;0;Occitanie
202208;LFML;MARSEILLE-PROVENCE;MT;1065001;493374;526344;5640;2066,9;1897,5;7929;515;Provence-Alpes-Côte d'Azur
202208;LFMN;NICE-COTE D'AZUR;MT;1439062;733462;695525;2786;420;308,8;16893;47;Provence-Alpes-Côte d'Azur
202208;LFMP;PERPIGNAN-RIVESALTES;MT;54047;27563;26484;0;0;0;360;0;Occitanie
202208;LFMT;MONTPELLIER-MEDITERRANEE;MT;203908;98929;99958;49;279,5;217,7;1422;84;Occitanie
202208;LFMU;BEZIERS-VIAS;MT;35561;18243;17315;3;0;0;242;0;Occitanie
202208;LFMV;AVIGNON-CAUMONT;MT;2649;1411;1228;10;0;0;231;0;Provence-Alpes-Côte d'Azur
202208;LFOB;BEAUVAIS-TILLE;MT;458682;219053;239629;0;0;0;2725;0;Hauts-de-France
202208;LFOK;CHALONS-VATRY;MT;16546;2769;3123;0;541,7;523,8;58;34;Grand Est
202208;LFOT;TOURS-VAL DE LOIRE;MT;21511;10660;10851;0;0;0;154;0;Centre-Val de Loire
202208;LFPB;PARIS-LE BOURGET;MT;9757;5000;4757;0;0;0;4072;0;Île-de-France
202208;LFPG;PARIS-CHARLES DE GAULLE;MT;7705658;2878280;3141302;532;91948,9;76605,6;35769;3682;Île-de-France
202208;LFPO;PARIS-ORLY;MT;3186136;1441719;1691865;138;3935,9;1305,5;19037;1;Île-de-France
202208;LFQQ;LILLE-LESQUIN;MT;208358;98038;109547;772;0,1;0;1531;0;Hauts-de-France
202208;LFRB;BREST-BRETAGNE;MT;79694;39849;38477;1316;4,1;1,1;738;1;Bretagne
202208;LFRG;DEAUVILLE-NORMANDIE;MT;14309;5978;6119;2117;4,5;5;310;16;Normandie
202208;LFRK;CAEN-CARPIQUET;MT;37121;18347;18772;2;0;0;376;0;Normandie
202208;LFRN;RENNES-ST-JACQUES;MT;65539;29515;30063;0;241,4;354,8;560;65;Bretagne
202208;LFRQ;QUIMPER-PLUGUFFAN;MT;3325;1762;1563;0;0;0;72;0;Bretagne
202208;LFRS;NANTES-ATLANTIQUE;MT;662950;318468;335465;729;404,7;424,2;4425;87;Pays de la Loire
202208;LFRZ;ST-NAZAIRE-MONTOIR;MT;10157;0;0;0;600,7;415;0;44;Pays de la Loire
202208;LFSB;BALE-MULHOUSE;MT;866500;375664;437577;200;3308,6;1997,3;5962;542;Grand Est
202208;LFSL;BRIVE-SOUILLAC;MT;11792;6015;5776;1;0;0;148;0;Nouvelle-Aquitaine
202208;LFST;STRASBOURG-ENTZHEIM;MT;89844;42678;46947;182;2;1,7;837;0;Grand Est
202208;LFTH;TOULON-HYERES;MT;53855;28339;25510;6;0;0;1365;0;Provence-Alpes-Côte d'Azur
202208;LFTW;NIMES-GARONS;MT;23688;11768;11910;0;0,5;0,5;164;2;Occitanie
202208;LFTZ;ST-TROPEZ-LA MOLE;MT;2604;949;1655;0;0;0;1254;0;Inconnue
202208;LFVP;ST-PIERRE-POINTE BLANCHE;OM;4122;2143;1827;0;1,7;13,5;285;0;Saint-Pierre-et-Miquelon
202208;NLWF;FUTUNA;OM;1258;586;634;0;1,2;2,6;142;4;Wallis-et-Futuna
202208;NLWW;WALLIS-HIHIFO;OM;3832;1781;1883;0;4;12,8;174;4;Wallis-et-Futuna
202208;NTAA;TAHITI FAA'A;OM;77206;34772;41087;0;115,9;18,8;1524;115;Polynésie française
202208;NTAR;RURUTU;OM;2682;1149;1031;447;0,4;5,1;58;0;Polynésie française
202208;NTAT;TUBUAI MATAURA;OM;2145;908;776;413;0,5;4,3;52;0;Polynésie française
202208;NTAV;RAIVAVAE;OM;1030;397;313;302;0,2;1,6;26;0;Polynésie française
202208;NTGC;TIKEHAU;OM;5214;2245;2047;886;0,4;3,2;102;0;Polynésie française
202208;NTGF;FAKARAVA;OM;5353;2386;2170;746;0,2;4,8;106;0;Polynésie française
202208;NTGU;ARUTUA;OM;1064;422;321;291;0,2;2,8;30;0;Polynésie française
202208;NTMD;NUKU HIVA;OM;4231;1888;1586;700;0,2;5,6;86;0;Polynésie française
202208;NTMN;HIVA OA-ATUONA;OM;3621;1570;1296;701;0,6;4,8;74;0;Polynésie française
202208;NTTB;BORA BORA;OM;35746;17220;16211;2136;3,2;14,7;711;68;Polynésie française
202208;NTTE;TETIAROA;OM;1239;632;607;0;0;0;99;94;Polynésie française
202208;NTTG;RANGIROA;OM;13642;5762;5556;2174;5,3;9,7;319;96;Polynésie française
202208;NTTH;HUAHINE;OM;15388;6229;5977;3080;2,9;7,3;324;0;Polynésie française
202208;NTTM;MOOREA;OM;7966;4604;2805;546;0,5;0,6;210;0;Polynésie française
202208;NTTO;HAO;OM;1679;433;536;668;0,5;3,7;54;0;Polynésie française
202208;NTTP;MAUPITI;OM;3455;1816;1564;35;0;4,1;110;0;Polynésie française
202208;NTTR;RAIATEA;OM;27035;12335;12018;2449;5,8;17,5;550;84;Polynésie française
202208;NWWE;ILE DES PINS;OM;5758;2762;2890;0;3;7,6;110;0;Nouvelle-Calédonie
202208;NWWL;LIFOU;OM;14336;7082;6967;0;6,7;22;364;6;Nouvelle-Calédonie
202208;NWWM;NOUMEA MAGENTA;OM;33131;15943;16499;0;50,6;18,4;715;8;Nouvelle-Calédonie
202208;NWWR;MARE;OM;8789;4311;4307;0;4,7;12,4;244;0;Nouvelle-Calédonie
202208;NWWV;OUVEA;OM;6162;2995;3020;0;5,1;9,6;169;1;Nouvelle-Calédonie
202208;NWWW;NOUMEA LA TONTOUTA;OM;41539;19512;18278;31;104,4;267,3;322;0;Nouvelle-Calédonie
202208;SOCA;CAYENNE-FELIX EBOUE;OM;58473;26841;29214;0;90,8;151;541;41;Guyane
202208;SOOA;MARIPASOULA;OM;3424;1337;1174;723;0,1;18,9;316;24;Guyane
202208;SOOS;SAUL;OM;1126;476;402;141;0,6;10,1;112;15;Guyane
202208;TFFF;MARTINIQUE-AIME CESAIRE;OM;210074;106214;89584;5113;266,4;649,9;1650;52;Martinique
202208;TFFG;ST-MARTIN-GRAND-CASE;OM;25032;12491;12276;0;13,5;13;676;42;Saint-Martin
202208;TFFJ;ST-BARTHELEMY;OM;16314;9184;6902;1;7,5;15,2;2577;106;Saint-Barthélemy
202208;TFFR;GUADELOUPE-MARYSE CONDE;OM;259659;133373;112411;4874;167,6;732,5;2715;124;Inconnue
202208;ZZMT; AUTRES APT (MT);MT;8181;3722;3436;27;77,1;22,4;1851;11;Inconnue
202208;ZZOM; AUTRES APT (OM);OM;14910;5368;4464;4734;2,7;31,6;882;8;Inconnue
202209;FMCZ;MAYOTTE-MARCEL HENRY;OM;34023;19695;11635;0;18;251,3;272;0;Mayotte
202209;FMEE;LA REUNION-ROLAND GARROS;OM;207065;90738;90982;4042;433,3;1697;1044;0;La Réunion
202209;LFAQ;ALBERT-BRAY;MT;1379;121;96;0;67,9;48,3;45;9;Hauts-de-France
202209;LFBD;BORDEAUX-MERIGNAC;MT;584639;282436;290125;3000;375,5;532,3;4322;89;Nouvelle-Aquitaine
202209;LFBE;BERGERAC-DORDOGNE-PERIGORD;MT;26807;13929;12878;0;0;0;241;0;Nouvelle-Aquitaine
202209;LFBH;LA ROCHELLE-ILE DE RE;MT;19629;10717;8912;0;0;0;256;0;Nouvelle-Aquitaine
202209;LFBI;POITIERS-BIARD;MT;9658;4494;4267;897;0;0;164;0;Nouvelle-Aquitaine
202209;LFBL;LIMOGES-BELLEGARDE;MT;19965;10268;9697;0;0;0;299;0;Nouvelle-Aquitaine
202209;LFBO;TOULOUSE-BLAGNAC;MT;708231;321072;331869;1484;1932,8;3447,8;5579;380;Occitanie
202209;LFBP;PAU-PYRENEES;MT;33178;15836;15817;21;62;88,3;445;8;Nouvelle-Aquitaine
202209;LFBT;TARBES-LOURDES-PYRENEES;MT;60954;30031;30923;0;0;0;455;0;Occitanie
202209;LFBZ;BIARRITZ-PAYS-BASQUE;MT;87410;44466;42944;0;0;0;739;0;Nouvelle-Aquitaine
202209;LFCK;CASTRES-MAZAMET;MT;3742;1908;1834;0;0;0;114;0;Occitanie
202209;LFCR;RODEZ-AVEYRON;MT;8073;4192;3881;0;0;0;165;0;Occitanie
202209;LFGJ;DOLE-TAVAUX;MT;9278;4473;4804;0;0,1;0;65;0;Bourgogne-Franche-Comté
202209;LFJL;METZ-NANCY-LORRAINE;MT;4171;1616;2554;1;0;0;172;0;Grand Est
202209;LFKB;BASTIA-PORETTA;MT;166011;84410;76350;0;129,5;395,6;1390;103;Corse
202209;LFKC;CALVI-STE-CATHERINE;MT;37886;19922;17790;168;0;0,6;527;0;Corse
202209;LFKF;FIGARI-SUD-CORSE;MT;101937;55935;46002;0;0;0;1214;0;Corse
202209;LFKJ;AJACCIO-NAPOLEON-BONAPARTE;MT;190114;98205;86676;177;105,1;400,5;1392;89;Corse
202209;LFLC;CLERMONT-FERRAND-AUVERGNE;MT;18990;8482;8467;4;203,7;0;371;4;Auvergne-Rhône-Alpes
202209;LFLL;LYON-ST-EXUPERY;MT;844790;379333;418434;1937;2485,6;2023;6930;310;Auvergne-Rhône-Alpes
202209;LFLW;AURILLAC;MT;3143;1597;1546;0;0;0;97;0;Auvergne-Rhône-Alpes
202209;LFMD;CANNES-MANDELIEU;MT;1003;667;336;0;0;0;1065;2;Provence-Alpes-Côte d'Azur
202209;LFMK;CARCASSONNE-SALVAZA;MT;32276;16990;15285;0;0;0,1;232;0;Occitanie
202209;LFML;MARSEILLE-PROVENCE;MT;931331;426215;454370;4591;2375,7;2239,8;7594;554;Provence-Alpes-Côte d'Azur
202209;LFMN;NICE-COTE D'AZUR;MT;1212605;603949;598954;1898;538,4;242;14212;44;Provence-Alpes-Côte d'Azur
202209;LFMP;PERPIGNAN-RIVESALTES;MT;37860;19898;17962;0;0;0;270;0;Occitanie
202209;LFMT;MONTPELLIER-MEDITERRANEE;MT;151326;72400;74736;151;232,3;171,6;1199;65;Occitanie
202209;LFMU;BEZIERS-VIAS;MT;24330;12947;11383;0;0;0;177;0;Occitanie
202209;LFMV;AVIGNON-CAUMONT;MT;1268;657;611;0;0;0;173;0;Provence-Alpes-Côte d'Azur
202209;LFOB;BEAUVAIS-TILLE;MT;417085;198956;217977;152;0;0;2550;0;Hauts-de-France
202209;LFOK;CHALONS-VATRY;MT;15006;2790;3132;3;423,1;485;72;65;Grand Est
202209;LFOT;TOURS-VAL DE LOIRE;MT;16305;8132;7997;176;0;0;138;0;Centre-Val de Loire
202209;LFPB;PARIS-LE BOURGET;MT;15455;7913;7542;0;0;0;5780;0;Île-de-France
202209;LFPG;PARIS-CHARLES DE GAULLE;MT;7157403;2572017;2794060;1273;95319,1;83686,2;32694;3758;Île-de-France
202209;LFPO;PARIS-ORLY;MT;2817586;1275817;1487355;38;4176,7;1260,9;18319;0;Île-de-France
202209;LFQQ;LILLE-LESQUIN;MT;182741;86366;95368;1005;0,2;0;1419;0;Hauts-de-France
202209;LFRB;BREST-BRETAGNE;MT;72475;36427;34965;1018;4,5;2;853;0;Bretagne
202209;LFRG;DEAUVILLE-NORMANDIE;MT;11568;4859;5010;1689;0;1;177;0;Normandie
202209;LFRK;CAEN-CARPIQUET;MT;29656;14517;15139;0;0;0;334;0;Normandie
202209;LFRN;RENNES-ST-JACQUES;MT;61934;26955;27488;0;314,7;434,4;563;71;Bretagne
202209;LFRQ;QUIMPER-PLUGUFFAN;MT;1333;763;570;0;0;0;88;0;Bretagne
202209;LFRS;NANTES-ATLANTIQUE;MT;579727;277763;290203;1025;531,3;542,3;4185;94;Pays de la Loire
202209;LFRZ;ST-NAZAIRE-MONTOIR;MT;18846;281;279;192;1149,7;659,7;40;75;Pays de la Loire
202209;LFSB;BALE-MULHOUSE;MT;765154;344477;365392;96;3321,7;2197,2;5538;457;Grand Est
202209;LFSL;BRIVE-SOUILLAC;MT;9811;5088;4723;0;0;0;172;0;Nouvelle-Aquitaine
202209;LFST;STRASBOURG-ENTZHEIM;MT;89474;41998;47111;324;1,5;2,6;936;0;Grand Est
202209;LFTH;TOULON-HYERES;MT;47468;24061;23381;26;0;0;1105;0;Provence-Alpes-Côte d'Azur
202209;LFTW;NIMES-GARONS;MT;17915;8921;8994;0;0;0;157;0;Occitanie
202209;LFVP;ST-PIERRE-POINTE BLANCHE;OM;3036;1566;1340;0;1,5;11,5;216;0;Saint-Pierre-et-Miquelon
202209;NLWF;FUTUNA;OM;1170;602;523;0;1,9;2,6;114;2;Wallis-et-Futuna
202209;NLWW;WALLIS-HIHIFO;OM;2464;1153;1212;0;2,9;6,9;124;2;Wallis-et-Futuna
202209;NTAA;TAHITI FAA'A;OM;65079;30868;32983;0;103,6;19,2;1363;83;Polynésie française
202209;NTAR;RURUTU;OM;2182;850;874;415;0,2;4,1;46;0;Polynésie française
202209;NTAT;TUBUAI MATAURA;OM;1750;616;678;419;0,3;3,4;38;0;Polynésie française
202209;NTGC;TIKEHAU;OM;4700;1879;1910;874;0;3,6;98;0;Polynésie française
202209;NTGF;FAKARAVA;OM;4268;1922;1885;423;0,1;3,8;82;0;Polynésie française
202209;NTMD;NUKU HIVA;OM;3347;1421;1338;535;-0,1;5,4;68;0;Polynésie française
202209;NTMN;HIVA OA-ATUONA;OM;3044;1127;1143;714;0,2;5,8;66;0;Polynésie française
202209;NTTB;BORA BORA;OM;31008;14738;14254;1820;3,5;16,1;648;52;Polynésie française
202209;NTTG;RANGIROA;OM;11604;4663;4699;2061;8,2;9,9;260;0;Polynésie française
202209;NTTH;HUAHINE;OM;13158;5061;5279;2740;2,7;5,2;300;0;Polynésie française
202209;NTTM;MOOREA;OM;7109;4232;2453;415;0,4;0,5;185;1;Polynésie française
202209;NTTO;HAO;OM;1132;229;209;671;0,1;2,2;44;0;Polynésie française
202209;NTTP;MAUPITI;OM;3185;1590;1549;12;0,2;3,3;114;0;Polynésie française
202209;NTTR;RAIATEA;OM;23167;10583;10486;1878;6,7;15,3;497;74;Polynésie française
202209;NWWE;ILE DES PINS;OM;7080;3388;3521;0;5,5;11,6;140;0;Nouvelle-Calédonie
202209;NWWL;LIFOU;OM;13068;6311;6443;0;9,2;22,2;380;6;Nouvelle-Calédonie
202209;NWWM;NOUMEA MAGENTA;OM;32170;15459;15863;0;60,5;24,2;746;12;Nouvelle-Calédonie
202209;NWWR;MARE;OM;7930;3830;3905;0;4,7;14,8;237;1;Nouvelle-Calédonie
202209;NWWV;OUVEA;OM;5214;2564;2486;0;5,1;11,2;176;2;Nouvelle-Calédonie
202209;NWWW;NOUMEA LA TONTOUTA;OM;31472;13775;14628;0;58,2;248,7;221;0;Nouvelle-Calédonie
202209;SOCA;CAYENNE-FELIX EBOUE;OM;39217;18057;18700;0;66,3;179,7;448;29;Guyane
202209;SOOA;MARIPASOULA;OM;2677;988;1102;437;0,3;14,8;296;18;Guyane
202209;TFFF;MARTINIQUE-AIME CESAIRE;OM;101921;49154;40674;3268;255,1;627,4;1008;51;Martinique
202209;TFFG;ST-MARTIN-GRAND-CASE;OM;11533;5688;5571;0;12;15,4;460;34;Saint-Martin
202209;TFFJ;ST-BARTHELEMY;OM;6116;2856;3054;6;5,2;14,8;974;92;Saint-Barthélemy
202209;TFFR;GUADELOUPE-MARYSE CONDE;OM;115821;58278;46357;2402;132,5;745,8;1618;94;Inconnue
202209;ZZMT; AUTRES APT (MT);MT;8421;4105;3897;38;7,1;30,9;2041;10;Inconnue
202209;ZZOM; AUTRES APT (OM);OM;13689;4749;4732;3760;2,8;42;948;94;Inconnue
202210;FMCZ;MAYOTTE-MARCEL HENRY;OM;37993;17917;16864;0;24,2;297;324;0;Mayotte
202210;FMEE;LA REUNION-ROLAND GARROS;OM;270785;109786;130258;3238;632,8;2117,6;1294;3;La Réunion
202210;LFAQ;ALBERT-BRAY;MT;1384;111;143;6;70,2;42,2;82;10;Hauts-de-France
202210;LFBD;BORDEAUX-MERIGNAC;MT;579495;290494;277905;2017;391,1;516,8;4423;84;Nouvelle-Aquitaine
202210;LFBE;BERGERAC-DORDOGNE-PERIGORD;MT;16930;8890;8040;0;0;0;155;0;Nouvelle-Aquitaine
202210;LFBH;LA ROCHELLE-ILE DE RE;MT;14017;7245;6690;82;0;0;185;0;Nouvelle-Aquitaine
202210;LFBI;POITIERS-BIARD;MT;9688;4564;4402;722;0;0;159;0;Nouvelle-Aquitaine
202210;LFBL;LIMOGES-BELLEGARDE;MT;19483;9998;9310;173;0;0,2;236;0;Nouvelle-Aquitaine
202210;LFBO;TOULOUSE-BLAGNAC;MT;726824;348337;331124;833;1788,3;2864,7;5982;338;Occitanie
202210;LFBP;PAU-PYRENEES;MT;35285;17362;17420;1;50,2;0;468;2;Nouvelle-Aquitaine
202210;LFBT;TARBES-LOURDES-PYRENEES;MT;50381;26582;23719;80;0;0;379;0;Occitanie
202210;LFBZ;BIARRITZ-PAYS-BASQUE;MT;85358;43390;41968;0;0;0;754;0;Nouvelle-Aquitaine
202210;LFCK;CASTRES-MAZAMET;MT;3917;1977;1940;0;0;0;108;0;Occitanie
202210;LFCR;RODEZ-AVEYRON;MT;5571;2870;2701;0;0;0;120;2;Occitanie
202210;LFGJ;DOLE-TAVAUX;MT;10638;5323;5310;5;0;0;73;0;Bourgogne-Franche-Comté
202210;LFJL;METZ-NANCY-LORRAINE;MT;4055;1998;2057;0;0;0;146;1;Grand Est
202210;LFKB;BASTIA-PORETTA;MT;133421;66619;61386;3;123,7;417,6;1171;103;Corse
202210;LFKC;CALVI-STE-CATHERINE;MT;19655;10436;9214;0;0;0,5;324;0;Corse
202210;LFKF;FIGARI-SUD-CORSE;MT;66147;35410;30691;46;0;0;805;0;Corse
202210;LFKJ;AJACCIO-NAPOLEON-BONAPARTE;MT;145090;73427;67256;0;86,9;353,8;1172;89;Corse
202210;LFLC;CLERMONT-FERRAND-AUVERGNE;MT;19637;8956;8720;13;158,9;35,9;348;4;Auvergne-Rhône-Alpes
202210;LFLL;LYON-ST-EXUPERY;MT;878774;423277;407300;1073;2638,6;2073,8;7164;303;Auvergne-Rhône-Alpes
202210;LFLW;AURILLAC;MT;3406;1725;1681;0;0;0;104;0;Auvergne-Rhône-Alpes
202210;LFLY;LYON-BRON;MT;1017;512;499;6;0;0;237;0;Auvergne-Rhône-Alpes
202210;LFMK;CARCASSONNE-SALVAZA;MT;27508;14286;13222;0;0;0;234;0;Occitanie
202210;LFML;MARSEILLE-PROVENCE;MT;949919;464870;436112;3353;2428,1;2130,4;7746;542;Provence-Alpes-Côte d'Azur
202210;LFMN;NICE-COTE D'AZUR;MT;1155602;600178;546678;198;709,4;145,4;12089;48;Provence-Alpes-Côte d'Azur
202210;LFMP;PERPIGNAN-RIVESALTES;MT;37161;18877;18284;0;0;0;255;0;Occitanie
202210;LFMT;MONTPELLIER-MEDITERRANEE;MT;172876;86452;81603;34;287;191,7;1347;76;Occitanie
202210;LFMU;BEZIERS-VIAS;MT;19223;10217;9006;0;0;0;154;0;Occitanie
202210;LFOB;BEAUVAIS-TILLE;MT;475441;240144;235123;174;0;0;2851;0;Hauts-de-France
202210;LFOK;CHALONS-VATRY;MT;12376;3561;3579;0;337,1;186,5;69;51;Grand Est
202210;LFOT;TOURS-VAL DE LOIRE;MT;17866;8996;8870;0;0;0;139;0;Centre-Val de Loire
202210;LFPB;PARIS-LE BOURGET;MT;13925;6875;7050;0;0;0;5588;0;Île-de-France
202210;LFPG;PARIS-CHARLES DE GAULLE;MT;7256495;2799669;2613452;1779;101138;83021,5;32765;3664;Île-de-France
202210;LFPO;PARIS-ORLY;MT;2867760;1443246;1361600;128;4588,5;1690,1;18437;1;Île-de-France
202210;LFQQ;LILLE-LESQUIN;MT;187612;92206;94771;631;0,4;0;1475;0;Hauts-de-France
202210;LFRB;BREST-BRETAGNE;MT;69489;34232;34972;268;1,1;0,5;758;0;Bretagne
202210;LFRG;DEAUVILLE-NORMANDIE;MT;4651;1511;2370;770;0;0;96;0;Normandie
202210;LFRK;CAEN-CARPIQUET;MT;26222;12819;13403;0;0;0;290;0;Normandie
202210;LFRN;RENNES-ST-JACQUES;MT;68842;30592;30582;388;291,5;436,6;655;72;Bretagne
202210;LFRQ;QUIMPER-PLUGUFFAN;MT;1020;483;537;0;0;0;79;0;Bretagne
202210;LFRS;NANTES-ATLANTIQUE;MT;594851;293311;291260;512;461,4;515,5;4385;85;Pays de la Loire
202210;LFRZ;ST-NAZAIRE-MONTOIR;MT;16039;305;293;241;837,5;682,6;54;70;Pays de la Loire
202210;LFSB;BALE-MULHOUSE;MT;803745;367213;381194;308;3400;2102,9;5643;463;Grand Est
202210;LFSL;BRIVE-SOUILLAC;MT;9323;4801;4522;0;0;0;160;0;Nouvelle-Aquitaine
202210;LFST;STRASBOURG-ENTZHEIM;MT;94530;46311;47630;554;1,2;2,4;989;0;Grand Est
202210;LFTH;TOULON-HYERES;MT;39839;20422;19409;8;0;0;811;0;Provence-Alpes-Côte d'Azur
202210;LFTW;NIMES-GARONS;MT;19910;10303;9607;0;0;0;158;0;Occitanie
202210;LFVP;ST-PIERRE-POINTE BLANCHE;OM;2605;1338;1099;0;2,1;14,7;211;1;Saint-Pierre-et-Miquelon
202210;NLWF;FUTUNA;OM;1487;692;749;0;1,3;3,3;147;1;Wallis-et-Futuna
202210;NLWW;WALLIS-HIHIFO;OM;5074;2411;2495;0;4,6;12,2;175;1;Wallis-et-Futuna
202210;NTAA;TAHITI FAA'A;OM;75681;37420;36869;0;108;31,2;1499;107;Polynésie française
202210;NTAR;RURUTU;OM;2715;1040;1076;543;0,5;5,1;58;0;Polynésie française
202210;NTAT;TUBUAI MATAURA;OM;2190;747;930;464;0,2;4,7;48;0;Polynésie française
202210;NTGC;TIKEHAU;OM;4885;1885;2054;898;0,3;4,5;100;0;Polynésie française
202210;NTGF;FAKARAVA;OM;4427;1945;2132;295;0,2;5,2;78;0;Polynésie française
202210;NTGU;ARUTUA;OM;1134;393;386;333;0;2,2;28;0;Polynésie française
202210;NTMD;NUKU HIVA;OM;3804;1567;1600;572;0,3;6,2;80;0;Polynésie française
202210;NTMN;HIVA OA-ATUONA;OM;3601;1380;1488;680;0,2;5;78;0;Polynésie française
202210;NTTB;BORA BORA;OM;33918;16649;15442;1667;3;12,9;691;57;Polynésie française
202210;NTTG;RANGIROA;OM;12328;5173;4901;2089;8,2;8,3;275;66;Polynésie française
202210;NTTH;HUAHINE;OM;14650;5019;6643;2881;3,5;7,3;340;0;Polynésie française
202210;NTTM;MOOREA;OM;5352;3300;1653;392;0,3;0,4;140;0;Polynésie française
202210;NTTO;HAO;OM;1647;530;370;715;0,2;3;60;0;Polynésie française
202210;NTTP;MAUPITI;OM;2920;1380;1491;15;0;3,4;102;0;Polynésie française
202210;NTTR;RAIATEA;OM;25133;11123;11326;2456;6,2;16,6;532;99;Polynésie française
202210;NWWE;ILE DES PINS;OM;10092;4819;5104;0;3,9;12,9;177;1;Nouvelle-Calédonie
202210;NWWL;LIFOU;OM;16558;8021;8205;0;8,6;24,6;408;4;Nouvelle-Calédonie
202210;NWWM;NOUMEA MAGENTA;OM;42712;20759;21048;0;66,3;24,2;869;5;Nouvelle-Calédonie
202210;NWWR;MARE;OM;9198;4598;4401;0;6;13,9;248;2;Nouvelle-Calédonie
202210;NWWV;OUVEA;OM;8130;3742;4172;0;6,3;15,3;204;2;Nouvelle-Calédonie
202210;NWWW;NOUMEA LA TONTOUTA;OM;45770;20661;21725;0;72;266,4;279;0;Nouvelle-Calédonie
202210;SOCA;CAYENNE-FELIX EBOUE;OM;41412;18709;20279;0;62,5;179,9;412;26;Guyane
202210;TFFF;MARTINIQUE-AIME CESAIRE;OM;123211;49720;60539;3734;219,2;702,6;1143;42;Martinique
202210;TFFG;ST-MARTIN-GRAND-CASE;OM;15351;6824;8252;0;12,4;15;518;48;Saint-Martin
202210;TFFJ;ST-BARTHELEMY;OM;10688;4063;6346;0;4,6;23,3;1758;100;Saint-Barthélemy
202210;TFFR;GUADELOUPE-MARYSE CONDE;OM;143226;59046;71066;3444;113,3;853,7;1824;109;Inconnue
202210;ZZMT; AUTRES APT (MT);MT;7792;3930;3812;33;0,5;1,1;1993;1;Inconnue
202210;ZZOM; AUTRES APT (OM);OM;15448;5195;5901;3814;4,5;49,4;1056;122;Inconnue
202211;FMCZ;MAYOTTE-MARCEL HENRY;OM;29804;13564;13009;0;43,2;279,9;255;1;Mayotte
202211;FMEE;LA REUNION-ROLAND GARROS;OM;241721;107340;103505;3726;791,7;1923,3;1112;0;La Réunion
202211;LFAQ;ALBERT-BRAY;MT;1364;66;66;13;78,4;43,5;44;12;Hauts-de-France
202211;LFBD;BORDEAUX-MERIGNAC;MT;369444;173325;185568;1559;390,9;508,3;2772;83;Nouvelle-Aquitaine
202211;LFBE;BERGERAC-DORDOGNE-PERIGORD;MT;6510;3222;3279;9;0;0;68;0;Nouvelle-Aquitaine
202211;LFBH;LA ROCHELLE-ILE DE RE;MT;3672;1985;1669;18;0;0;91;0;Nouvelle-Aquitaine
202211;LFBI;POITIERS-BIARD;MT;4288;1667;1869;752;0;0;111;0;Nouvelle-Aquitaine
202211;LFBO;TOULOUSE-BLAGNAC;MT;629736;281843;295070;455;1934,2;3302,6;5350;356;Occitanie
202211;LFBP;PAU-PYRENEES;MT;31264;15124;14769;1;39;98;422;5;Nouvelle-Aquitaine
202211;LFBT;TARBES-LOURDES-PYRENEES;MT;27563;13686;13877;0;0;0;236;0;Occitanie
202211;LFBZ;BIARRITZ-PAYS-BASQUE;MT;49560;25523;24037;0;0;0;507;0;Nouvelle-Aquitaine
202211;LFCK;CASTRES-MAZAMET;MT;3301;1749;1552;0;0;0;96;0;Occitanie
202211;LFCR;RODEZ-AVEYRON;MT;3283;1738;1538;7;0;0;104;0;Occitanie
202211;LFGJ;DOLE-TAVAUX;MT;7620;3772;3848;0;0;0;54;0;Bourgogne-Franche-Comté
202211;LFJL;METZ-NANCY-LORRAINE;MT;7422;3396;4026;0;0;0;188;0;Grand Est
202211;LFKB;BASTIA-PORETTA;MT;77967;37911;34236;174;157,9;406,7;700;96;Corse
202211;LFKC;CALVI-STE-CATHERINE;MT;11181;6395;4784;0;0;0,2;177;0;Corse
